Country,Uri,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release,USA,Popu_max,Top10_dummy,Top50_dummy,Cluster
USA,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv,1682.5,ok not to be ok,Marshmello - Demi Lovato,single,brostep,27670203,FALSE,OK Not To Be OK,44084,1,1,0.743,0.837,1,-5.025,0,0.0649,0.0172,0,0.0743,0.263,103.072,159863,4,dance/electronic,65,1,17,0,1,english speaking and nordic
USA,https://open.spotify.com/track/4V9ynsDPwHtdItksqjuRu0,1075.45,brand new draco,21 Savage - Metro Boomin,album,atl hip hop,8668809,TRUE,SAVAGE MODE II,44106,12,15,0.697,0.709,11,-6.642,0,0.298,0.041,0.000296,0.0886,0.439,155.023,202420,4,hip hop,43,1,17,0,1,english speaking and nordic
USA,https://open.spotify.com/track/5nq1uTNIR1cBR72T87viS0,137.6,go go,BTS,album,k-pop,24755789,FALSE,Love Yourself æ‰¿ 'Her',42996,8,9,0.856,0.617,10,-5.308,0,0.0841,0.171,0,0.0857,0.759,136.082,235780,4,k-pop,1153,1,146,0,0,english speaking and nordic
USA,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2854.65,thinking out loud,Ed Sheeran,album,pop,71783101,FALSE,x (Wembley Edition),2013,11,24,0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,281560,4,pop,,1,47,0,1,english speaking and nordic
USA,https://open.spotify.com/track/79GsUxLyzxgnN4I1E11dtO,253.85,make me feel,Janelle MonÃ¡e,single,afrofuturism,990340,TRUE,Make Me Feel,43153,1,1,0.859,0.413,1,-7.399,1,0.182,0.132,0,0.334,0.697,115.035,194230,4,else,996,1,68,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4IdAIZRVkwuQQnHpi529cn,389.15,no longer friends,Bryson Tiller,album,kentucky hip hop,4447390,TRUE,True to Self,42881,2,19,0.652,0.663,11,-7.78,1,0.326,0.205,0,0.105,0.377,114.133,134747,4,hip hop,1265,1,51,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn,59.2,bebe,6ix9ine - Anuel AA,album,emo rap,5963018,TRUE,DUMMY BOY,43431,7,13,0.635,0.902,0,-3.559,1,0.109,0.172,0,0.125,0.286,102.063,217822,4,rap,718,1,165,0,0,english speaking and nordic
USA,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R,10046.35,im a mess,Bebe Rexha,album,dance pop,5754092,FALSE,Expectations,43273,2,14,0.63,0.694,11,-6.257,0,0.0253,0.00281,0,0.0719,0.216,97.005,195519,4,pop,876,1,63,0,0,english speaking and nordic
USA,https://open.spotify.com/track/7EgI0dCaQuHFe3OTj5EpWI,1204.9,open safe,Lil Wayne,album,hip hop,9717614,TRUE,Tha Carter V,43371,16,23,0.929,0.598,1,-5.373,1,0.156,0.00705,0,0.0549,0.501,96.012,223939,4,hip hop,778,1,15,0,1,english speaking and nordic
USA,https://open.spotify.com/track/12M5uqx0ZuwkpLp5rJim1a,2686.85,cornelia street,Taylor Swift,album,dance pop,33485486,FALSE,Lover,43700,9,18,0.824,0.624,0,-9.728,1,0.0827,0.781,0.000189,0.1,0.248,102.012,287267,4,pop,449,1,9,1,1,english speaking and nordic
USA,https://open.spotify.com/track/1opARDDYaOeE1QUdwXmBGu,61.6,caught up,Majid Jordan - Khalid,single,alternative r&b,541854,TRUE,Caught Up (feat. Khalid),43670,1,1,0.678,0.438,9,-8.847,0,0.0577,0.29,0,0.0838,0.501,81.498,247546,4,r&b/soul,479,1,124,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4U6ubKsTd8RBDP5tPPhh7I,532.65,you stay,DJ Khaled - Meek Mill - J Balvin - Lil Baby - Jeremih,album,dance pop,5270929,TRUE,Father Of Asahd,43602,5,15,0.479,0.63,7,-5.628,0,0.133,0.0314,0,0.073,0.227,117.988,275276,5,pop,547,1,70,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4GUj9MfPPkjpZskxb45uiX,464.8,angels & demons,jxdn,single,social media pop,508962,TRUE,Angels & Demons,43970,1,2,0.554,0.8,8,-3.936,1,0.0395,0.119,0,0.629,0.463,115.056,160120,4,pop,179,1,115,0,0,english speaking and nordic
USA,https://open.spotify.com/track/5psEZhQu6lukjhavJo4AbC,2193.2,so done,The Kid LAROI,single,australian hip hop,684220,FALSE,SO DONE,44127,1,1,0.719,0.598,9,-6.254,1,0.077,0.232,0,0.115,0.303,142.592,126521,4,hip hop,22,1,23,0,1,english speaking and nordic
USA,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,7461.4,ritmo,Black Eyed Peas - J Balvin,single,dance pop,4907118,TRUE,RITMO (Bad Boys For Life),43750,1,1,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714,4,pop,399,1,76,0,0,english speaking and nordic
USA,https://open.spotify.com/track/2afCBiru10AFckfOa49wIa,51.2,you & i,One Direction,album,boy band,18426467,FALSE,Midnight Memories (Deluxe),41603,5,18,0.574,0.329,1,-6.829,1,0.0274,0.22,0,0.0986,0.356,130.993,237933,4,boy band,2537,1,137,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4pCEIQ6wBVuaJdER5bALtO,9517.55,thats a rack,Lil Uzi Vert,single,melodic rap,10065137,TRUE,That's a Rack,43564,1,1,0.852,0.432,1,-8.04,0,0.501,0.0599,0,0.146,0.258,140.042,236571,4,rap,585,1,33,0,1,english speaking and nordic
USA,https://open.spotify.com/track/3BXXkwyhsHM0EPApHMhQC5,711.15,speed it up,Gunna,single,atl hip hop,2611308,TRUE,Speed It Up,43507,1,1,0.912,0.587,7,-7.395,1,0.0582,0.0394,0.01,0.111,0.435,143.027,179022,4,hip hop,642,1,61,0,0,english speaking and nordic
USA,https://open.spotify.com/track/1NHlyKgtR4roNylOhidKSv,1136,girls have fun,Tyga - G-Eazy - Rich The Kid,single,dance pop,5980363,TRUE,Girls Have Fun (feat. G-Eazy & Rich The Kid),43488,1,1,0.888,0.74,8,-5.363,1,0.238,0.00586,0,0.218,0.664,100.003,175711,4,pop,661,1,42,0,1,english speaking and nordic
USA,https://open.spotify.com/track/6OuV4vfyb8v3vGGGksqyKf,1175.2,weak,AJR,single,modern rock,1464818,FALSE,What Everyone's Thinking,42755,2,5,0.672,0.642,5,-4.552,1,0.0461,0.127,0,0.137,0.656,123.984,202194,4,rock,1390,1,140,0,0,english speaking and nordic
USA,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,1017.6,never seen the rain,Tones And I,single,australian pop,2283019,FALSE,Never Seen the Rain,43661,1,1,0.485,0.461,9,-5.646,1,0.0444,0.44,0,0.232,0.324,87.009,200756,4,pop,488,1,126,0,0,english speaking and nordic
USA,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,39803.65,something just like this,The Chainsmokers - Coldplay,album,dance pop,16931568,FALSE,Memories...Do Not Open,42832,5,12,0.617,0.635,11,-6.769,0,0.0317,0.0498,0.0000144,0.164,0.446,103.019,247160,4,pop,1314,1,2,1,1,english speaking and nordic
USA,https://open.spotify.com/track/67LB1vZuG114LqRN8h8bQ2,189.15,recap,NAV - Don Toliver,album,canadian hip hop,2237000,TRUE,Good Intentions,43959,12,18,0.838,0.609,8,-5.161,0,0.0502,0.231,0,0.0983,0.6,127.963,143825,4,hip hop,190,1,66,0,0,english speaking and nordic
USA,https://open.spotify.com/track/0HZgYFimoJG9Ijy8InUWcV,8.8,bad reputation,Avicii - Joe Janiak,album,big room,18439913,FALSE,TIM,43622,5,12,0.745,0.637,0,-5.959,1,0.0512,0.656,0.0000065,0.0993,0.446,89.995,205417,4,house,527,1,190,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4Wjhj0WjkyECccfHVIgaTq,679.05,trust issues,Drake,album,canadian hip hop,50593376,TRUE,Care Package,43679,4,17,0.421,0.539,11,-5.456,0,0.274,0.779,0,0.111,0.523,89.177,281519,3,hip hop,470,1,14,0,1,english speaking and nordic
USA,https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6,963.2,hotline bling,Drake,album,canadian hip hop,50593376,FALSE,Views,42496,20,20,0.903,0.62,2,-8.094,1,0.0587,0.00347,0.000119,0.0504,0.539,134.96,267067,4,hip hop,1644,1,127,0,0,english speaking and nordic
USA,https://open.spotify.com/track/2LTlO3NuNVN70lp2ZbVswF,6466.45,feel.,Kendrick Lamar,album,conscious hip hop,15770741,TRUE,DAMN.,42839,5,14,0.746,0.798,0,-8.382,1,0.349,0.137,0,0.139,0.553,109.968,214827,4,hip hop,1307,1,7,1,1,english speaking and nordic
USA,https://open.spotify.com/track/26G5nmIx7Yvq79bIIluyZV,909.9,once a day,Mac Miller,album,hip hop,5013742,FALSE,Circles,43847,12,12,0.762,0.054,2,-16.735,0,0.0503,0.947,0,0.124,0.339,96.838,160267,4,hip hop,302,1,28,0,1,english speaking and nordic
USA,https://open.spotify.com/track/2AfWCBwGGCsZtvVnGF3QYE,1427,intro,J. Cole,album,conscious hip hop,11968318,FALSE,KOD,43209,1,12,0.512,0.28,8,-16.708,0,0.0441,0.811,0.0000748,0.087,0.545,111.446,107162,3,hip hop,940,1,10,1,1,english speaking and nordic
USA,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU,1586.45,jingle bell rock - daryls version,Daryl Hall & John Oates,single,album rock,1326720,FALSE,Jingle Bell Rock,30621,1,2,0.666,0.841,2,-3.592,1,0.0312,0.613,0,0.113,0.84,128.706,126360,4,rock,13519,1,45,0,1,english speaking and nordic
USA,https://open.spotify.com/track/33bURv895AN4FkBvgFo2dx,726.35,woman,Harry Styles,album,pop,10361677,FALSE,Harry Styles,42867,9,10,0.624,0.647,3,-4.68,0,0.0335,0.0169,0.0038,0.221,0.379,136.022,278800,4,pop,1279,1,60,0,0,english speaking and nordic
USA,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E,3144,super far,LANY,album,la pop,3012990,FALSE,LANY,42916,3,16,0.754,0.458,8,-6.852,1,0.144,0.105,0,0.249,0.495,96.011,203650,4,pop,1233,1,105,0,0,english speaking and nordic
USA,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,58057.85,better,Khalid,album,alternative r&b,12829933,FALSE,Suncity,43391,6,7,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,229320,4,r&b/soul,758,1,8,1,1,english speaking and nordic
USA,https://open.spotify.com/track/6Ll3qUTssdGWMxbwhMud2N,24,find you,Nick Jonas,single,dance pop,6723502,FALSE,Find You,42992,1,1,0.632,0.73,6,-4.075,0,0.0338,0.00113,0,0.0826,0.311,125.993,197893,4,pop,1157,1,171,0,0,english speaking and nordic
USA,https://open.spotify.com/track/5A0M6B0RBSXSNWv0wcppZ9,1105.9,i dont love you anymore,"Tyler, The Creator",album,hip hop,5277768,TRUE,IGOR,43602,11,12,0.638,0.522,8,-9.814,1,0.0932,0.352,0.0663,0.165,0.584,142.952,161200,4,hip hop,547,1,20,0,1,english speaking and nordic
USA,https://open.spotify.com/track/4sQMalN597HdggTu196aL0,609.6,say it,Flume - Tove Lo,album,australian dance,2084598,TRUE,Skin,42517,5,16,0.598,0.532,3,-6.833,0,0.0295,0.0668,0.00000322,0.0617,0.261,74.963,262521,4,dance/electronic,1623,1,143,0,0,english speaking and nordic
USA,https://open.spotify.com/track/1KqvRRQd3lfM0pAlkGPrgD,62.4,shape of you  - major lazer remix,Ed Sheeran - Nyla - Kranium - Major Lazer,single,pop,71783101,FALSE,Shape of You (feat. Nyla & Kranium) [Major Lazer Remix],42790,1,1,0.682,0.812,1,-2.691,0,0.118,0.00574,0,0.0553,0.347,104.891,192000,4,pop,1356,1,123,0,0,english speaking and nordic
USA,https://open.spotify.com/track/08fa9LFcFBTcilB3iq2e2A,2654.95,epiphany,Taylor Swift,album,dance pop,33485486,FALSE,folklore,44036,13,16,0.354,0.267,1,-13.69,1,0.0281,0.731,0.000402,0.0858,0.113,94.219,289749,4,pop,113,1,14,0,1,english speaking and nordic
USA,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt,6245.65,the last great american dynasty,Taylor Swift,album,dance pop,33485486,TRUE,folklore,44036,3,16,0.686,0.662,7,-8.505,1,0.0413,0.467,0.0023,0.109,0.706,147.922,230999,4,pop,113,1,4,1,1,english speaking and nordic
USA,https://open.spotify.com/track/5CKtlUULFD5aPVX4PL02H6,1018.35,broke leg,Tory Lanez - Quavo - Tyga,album,canadian hip hop,3310268,TRUE,LoVE me NOw (ReLoAdeD),43399,1,17,0.851,0.85,1,-3.4,1,0.0904,0.226,0,0.145,0.642,99.975,165605,4,hip hop,750,1,61,0,0,english speaking and nordic
USA,https://open.spotify.com/track/7ynCQo1KpBOyTdTdAnjSLZ,19.2,move your body - single mix,Sia,single,australian dance,17732676,FALSE,Move Your Body,42741,1,1,0.664,0.883,10,-3.406,0,0.0353,0.00151,0.0926,0.072,0.381,127.962,252080,4,dance/electronic,1404,1,177,0,0,english speaking and nordic
USA,https://open.spotify.com/track/1YqXXJDSlDHrp66g9as4uo,342.4,change your life,Kehlani - JhenÃ© Aiko,album,pop,4028947,TRUE,It Was Good Until It Wasn't,43959,6,15,0.665,0.749,5,-6.526,0,0.0834,0.0375,0.00000195,0.0837,0.701,146.886,191129,4,pop,190,1,34,0,1,english speaking and nordic
USA,https://open.spotify.com/track/5vnpANH92iEajvGwE2oQ6r,1.6,real friends,Camila Cabello - Swae Lee,single,dance pop,18673543,FALSE,Real Friends,43328,1,1,0.701,0.512,0,-6.869,0,0.0969,0.235,0.00000507,0.135,0.663,91.947,223583,4,pop,821,1,199,0,0,english speaking and nordic
USA,https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy,15646.95,neighbors,J. Cole,album,conscious hip hop,11968318,TRUE,4 Your Eyez Only,42713,7,10,0.898,0.283,6,-12.335,0,0.356,0.319,0.000383,0.11,0.469,138.97,216520,4,hip hop,1427,1,36,0,1,english speaking and nordic
USA,https://open.spotify.com/track/2i1CnSeLjppv41BTuc7qhY,94.35,frail state of mind,The 1975,single,modern alternative rock,4472646,FALSE,Frail State Of Mind,43762,1,1,0.566,0.676,9,-6.498,1,0.0383,0.0147,0.00672,0.0733,0.0492,127.973,234812,4,rock,387,1,90,0,0,english speaking and nordic
USA,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8,15885.65,no brainer,DJ Khaled - Justin Bieber - Quavo - Chance the Rapper,single,dance pop,5270929,TRUE,No Brainer,43308,1,1,0.552,0.76,0,-4.706,1,0.342,0.0733,0,0.0865,0.639,135.702,260000,5,pop,841,1,3,1,1,english speaking and nordic
USA,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,47440.8,meant to be,Bebe Rexha - Florida Georgia Line,single,dance pop,5754092,FALSE,All Your Fault: Pt. 2,42958,6,6,0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084,163870,4,pop,1191,1,15,0,1,english speaking and nordic
USA,https://open.spotify.com/track/5xbrhx2tMMcN68IT3cJbhS,903.3,ayala,XXXTENTACION,album,emo rap,22910410,TRUE,17,42972,11,11,0.57,0.285,9,-14.125,0,0.0381,0.737,0.0133,0.108,0.0973,83.485,99707,4,rap,1177,1,75,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4zxpssj8DyrfZcEUSUiNxG,1119.35,ring ring,Juice WRLD - Rvssian - Clever,album,chicago rap,13266070,TRUE,Death Race For Love,43532,13,22,0.581,0.673,0,-4.421,0,0.0549,0.0768,0,0.4,0.621,160.073,171817,4,rap,617,1,44,0,1,english speaking and nordic
USA,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c,10345.45,vete,Bad Bunny,single,latin,26265604,TRUE,Vete,43790,1,1,0.886,0.672,1,-4.394,1,0.188,0.0363,0.00000878,0.101,0.526,91.976,192024,4,latin,359,1,5,1,1,english speaking and nordic
USA,https://open.spotify.com/track/5nCthAh3jt4xKuLJAifAaR,1209.45,harleys in hawaii,Katy Perry,single,dance pop,16588925,FALSE,Harleys In Hawaii,43754,1,1,0.722,0.757,10,-6.207,0,0.132,0.185,0.00000632,0.126,0.721,140.094,185815,4,pop,395,1,38,0,1,english speaking and nordic
USA,https://open.spotify.com/track/3ksNHUNCTP6Pan8rjFnmtw,88.4,never worn white,Katy Perry,single,dance pop,16588925,FALSE,Never Worn White,43895,1,1,0.544,0.353,11,-7.275,0,0.0303,0.706,0,0.105,0.357,138.059,225039,4,pop,254,1,97,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4EsYkJjHKMejYLp54woB9c,324.7,letterman,Wiz Khalifa,album,hip hop,9460688,TRUE,"Laugh Now, Fly Later",43046,2,10,0.93,0.673,10,-7.314,0,0.0733,0.0112,0,0.138,0.219,134.984,188563,4,hip hop,1103,1,75,0,0,english speaking and nordic
USA,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT,1929,motive,Ariana Grande - Doja Cat,album,dance pop,52571724,TRUE,Positions,44134,3,14,0.789,0.742,10,-5.664,0,0.0652,0.0681,0,0.166,0.661,116.965,167990,4,pop,15,1,3,1,1,english speaking and nordic
USA,https://open.spotify.com/track/6y4pOReFqH2wzo4CV91cZC,1049.85,mess,Lil Wayne,album,hip hop,9717614,TRUE,Tha Carter V,43371,19,23,0.641,0.579,9,-8.276,1,0.0896,0.479,0.0000958,0.214,0.421,145.995,212428,4,hip hop,778,1,23,0,1,english speaking and nordic
USA,https://open.spotify.com/track/77lGafvlU68CeHgB2pkHC9,3993.5,at my best,Machine Gun Kelly - Hailee Steinfeld,album,ohio hip hop,2691848,FALSE,bloom,42867,4,13,0.524,0.772,7,-6.696,0,0.152,0.00273,0.000169,0.224,0.237,169.855,199973,4,hip hop,1279,1,79,0,0,english speaking and nordic
USA,https://open.spotify.com/track/6Pw3Gvw4wNMZfTYZa6IQal,1569.15,the way i are   - spotify version,Bebe Rexha - Lil Wayne,single,dance pop,5754092,FALSE,The Way I Are (Dance With Somebody) [feat. Lil Wayne],42873,1,1,0.466,0.659,2,-6.077,1,0.115,0.00282,0,0.273,0.36,186.169,187787,4,pop,1273,1,98,0,0,english speaking and nordic
USA,https://open.spotify.com/track/0uDdI4fAXCuNhQbmxENdsO,825.55,can i,Kehlani,album,pop,4028947,TRUE,It Was Good Until It Wasn't,43959,2,15,0.574,0.791,1,-3.752,1,0.11,0.419,0,0.0982,0.612,119.537,167810,4,pop,190,1,13,0,1,english speaking and nordic
USA,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B,78.4,no sleep,Martin Garrix - Bonn,single,big room,13885414,FALSE,No Sleep (feat. Bonn),43517,1,1,0.44,0.635,11,-6.385,1,0.0326,0.129,0,0.121,0.327,128.133,207095,4,house,632,1,157,0,0,english speaking and nordic
USA,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz,4115.75,start again,OneRepublic - Logic,compilation,dance pop,10901364,FALSE,13 Reasons Why (Season 2),43238,3,20,0.564,0.722,1,-5.59,0,0.124,0.162,0,0.0931,0.276,99.083,165627,4,pop,911,1,36,0,1,english speaking and nordic
USA,https://open.spotify.com/track/04vLj9QUXoKdRlsp3gkURo,997.6,mele kalikimaka,Bing Crosby - The Andrews Sisters,album,adult standards,316402,FALSE,White Christmas,16438,12,12,0.5,0.224,3,-12.431,1,0.0935,0.646,0,0.284,0.62,202.481,175333,4,pop,27702,1,44,0,1,english speaking and nordic
USA,https://open.spotify.com/track/6dVZCbi9CYtD9LjAHXRjIG,2491.75,mask off  - remix,Future - Kendrick Lamar,album,atl hip hop,9442830,TRUE,FUTURE,42916,19,20,0.72,0.424,2,-11.964,1,0.387,0.0122,0.0126,0.453,0.228,150.01,258427,4,hip hop,1233,1,48,0,1,english speaking and nordic
USA,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,33409.85,beautiful people,Ed Sheeran - Khalid,album,pop,71783101,FALSE,No.6 Collaborations Project,43658,1,15,0.64,0.647,5,-8.114,0,0.186,0.124,0,0.0801,0.546,92.979,197867,4,pop,491,1,4,1,1,english speaking and nordic
USA,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,60836.35,hot girl bummer,blackbear,single,pop,3657373,TRUE,hot girl bummer,43700,1,1,0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989,185093,1,pop,449,1,5,1,1,english speaking and nordic
USA,https://open.spotify.com/track/35k5ePiDMMdacA7jIF9RFY,307,intro,Big Sean,album,detroit hip hop,7838718,TRUE,I Decided.,42769,1,14,0.388,0.807,8,-9.283,1,0.159,0.877,7.51E-05,0.454,0.347,96.634,64093,3,hip hop,1376,1,56,0,0,english speaking and nordic
USA,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,74332.3,sunflower - spider-man: into the spider-verse,Post Malone - Swae Lee,album,dfw rap,29173640,FALSE,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),43448,2,13,0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,158040,4,rap,701,1,1,1,1,english speaking and nordic
USA,https://open.spotify.com/track/17JYzDCW1UTndfURuTydF2,115.2,dance to this,Troye Sivan - Ariana Grande,album,australian pop,5087482,FALSE,Bloom,43343,6,10,0.736,0.756,11,-7.099,1,0.047,0.00632,0.00577,0.106,0.712,117.016,231847,4,pop,806,1,136,0,0,english speaking and nordic
USA,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc,1048.7,someone you loved,Lewis Capaldi,single,pop,5649718,FALSE,Breach,43412,3,4,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161,4,pop,737,1,68,0,0,english speaking and nordic
USA,https://open.spotify.com/track/75nKBP8jQu681pTNCtrEnn,823.2,running over,Justin Bieber - Lil Dicky,album,canadian pop,39214943,FALSE,Changes,43875,8,17,0.774,0.603,11,-7.319,1,0.0591,0.438,0.0000437,0.0869,0.977,149.982,179627,4,pop,274,1,25,0,1,english speaking and nordic
USA,https://open.spotify.com/track/39JRmdKFka1Oe09FoOCPI4,2688.55,selah,Kanye West,album,chicago rap,12691508,FALSE,JESUS IS KING,43763,2,11,0.482,0.618,9,-5.673,0,0.197,0.647,0.000859,0.32,0.146,90.076,164620,3,rap,386,1,3,1,1,english speaking and nordic
USA,https://open.spotify.com/track/3tcoEYOZUHKB3RKNByIN13,1327.9,for real,Lil Uzi Vert,album,melodic rap,10065137,TRUE,Luv Is Rage 2,42972,6,16,0.902,0.673,4,-7.481,1,0.458,0.159,0,0.289,0.615,132.066,177048,4,rap,1177,1,19,0,1,english speaking and nordic
USA,https://open.spotify.com/track/3thLnNvO9IctWoccbsZyJV,315.4,different,Future - Juice WRLD - Yung Bans,album,atl hip hop,9442830,TRUE,Future & Juice WRLD Present... WRLD ON DRUGS,43392,8,16,0.456,0.516,8,-10.512,1,0.459,0.098,0,0.115,0.684,77.058,151013,4,hip hop,757,1,50,0,1,english speaking and nordic
USA,https://open.spotify.com/track/0v2LUO8oTHnkjQ8MmKuXyk,1060.65,raindrops,Ariana Grande,album,dance pop,52571724,TRUE,Sweetener,43329,1,15,0.336,0.231,1,-6.217,1,0.0497,0.942,0,0.188,0.429,168.685,37640,5,pop,820,1,15,0,1,english speaking and nordic
USA,https://open.spotify.com/track/3jq1RpStaB1YGyN3rRZGca,3598.5,sauce!,XXXTENTACION,album,emo rap,22910410,TRUE,"XXXTENTACION Presents: Members Only, Vol. 4",43488,3,24,0.68,0.313,3,-13.672,0,0.0347,0.582,0,0.19,0.405,135.034,144724,4,rap,661,1,19,0,1,english speaking and nordic
USA,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C,21550.95,god is a woman,Ariana Grande,album,dance pop,52571724,TRUE,Sweetener,43329,5,15,0.602,0.658,1,-5.934,1,0.0558,0.0233,0.00006,0.237,0.268,145.031,197547,4,pop,820,1,6,1,1,english speaking and nordic
USA,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt,5746.45,i canâ€™t get enough,benny blanco - Selena Gomez - J Balvin - Tainy,single,electropop,653196,FALSE,"I Canâ€™t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",43524,1,1,0.541,0.468,10,-4.039,0,0.362,0.404,0.00000365,0.358,0.69,95.266,158027,4,pop,625,1,21,0,1,english speaking and nordic
USA,https://open.spotify.com/track/4XW5PGlQ3S4B8Bti7meocj,494.3,fear inoculum,TOOL,single,alternative metal,1693711,FALSE,Fear Inoculum,43684,1,1,0.319,0.584,7,-10.122,1,0.0416,0.000959,0.504,0.0662,0.154,88.241,621027,4,metal,465,1,38,0,1,english speaking and nordic
USA,https://open.spotify.com/track/40nPimvmG05WYS7983bawZ,1160.15,cry for me,Camila Cabello,single,dance pop,18673543,FALSE,Cry for Me,43742,1,1,0.721,0.805,9,-4.134,0,0.0927,0.05,0,0.153,0.653,118.058,189133,4,pop,407,1,42,0,1,english speaking and nordic
USA,https://open.spotify.com/track/6Q3K9gVUZRMZqZKrXovbM2,728.9,ill wait,Kygo - Sasha Sloan,single,edm,6858400,FALSE,I'll Wait,43924,1,1,0.611,0.651,1,-6.973,1,0.0587,0.148,0.0000184,0.105,0.357,122.983,215361,4,dance/electronic,225,1,36,0,1,english speaking and nordic
USA,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,131271.9,humble.,Kendrick Lamar,album,conscious hip hop,15770741,TRUE,DAMN.,42839,8,14,0.908,0.621,1,-6.638,0,0.102,0.000282,0.0000539,0.0958,0.421,150.011,177000,4,hip hop,1307,1,1,1,1,english speaking and nordic
